School Code,School Name,TOTAL_Enrollment,Economically Disadvantaged,% Economically Disadvantaged,% African American,% Asian,% Hispanic,% White,% Native American,"% Native Hawaiian, Pacific Islander","% Multi-Race, Non-Hispanic",Total # of Classes,Average Class Size,Number of Students,Average Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% GED,% Dropped Out,% Permanently Excluded,High School Graduates (#),Attending Coll./Univ. (#),% Attending College,% Private Two-Year,% Private Four-Year,% Public Two-Year,% Public Four-Year,% MA Community College,% MA State University,% UMass,AP_Test Takers,AP_Tests Taken,AP_One Test,AP_Two Tests,AP_Three Tests,AP_Four Tests,AP_Five or More Tests,AP_Score=1,AP_Score=2,AP_Score=3,AP_Score=4,AP_Score=5,% AP_Score 1-2,% AP_Score 3-5,SAT_Tests Taken,Average SAT_Reading,Average SAT_Writing,Average SAT_Math
4470205,Benjamin Franklin Classical Charter Public School,447,24,5.4,1.6,23,2.7,69.4,0.2,0,3.1,162,24.6,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4140305,Berkshire Arts and Technology Charter Public School,356,149,41.9,14.6,2.5,6.7,71.9,0,0.3,3.9,166,15.8,354,,23,91.3,8.7,0,0,0,0,19,14,73.7,0,7.1,64.3,28.6,64.3,14.3,0,26,36,19,4,3,0,0,11,12,9,2,2,63.9,36.1,25,514,490,502
6180505,Monument Mt Regional High,547,121,22.1,2.2,1.8,4.8,88.5,0.2,0.2,2.4,322,12.1,543,17257.77,144,90.3,5.6,0,1.4,2.1,0.7,127,104,81.9,0,49,22.1,28.8,20.2,10.6,7.7,66,116,30,25,9,1,1,4,16,39,31,26,17.2,82.8,96,547,519,522
6180310,Monument Valley Regional Middle School,387,97,25.1,1.6,3.1,7.2,84,0.3,0.5,3.4,294,19.7,404,17257.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6180035,Muddy Brook Regional Elementary School,352,116,33,1.7,3.1,11.1,77.3,0,0,6.8,279,12.2,360,17257.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200505,Tahanto Regional High,584,55,9.4,1,3.1,2.6,91.3,0,0,2.1,307,16.2,564,14199.63,70,94.3,2.9,0,0,2.9,0,58,48,82.8,0,31.3,6.3,62.5,6.3,25,8.3,69,120,32,23,14,0,0,5,22,45,28,20,22.5,77.5,61,526,510,528
8050605,Blackstone Valley,1206,121,10,0.6,0.8,2.9,94.1,0,0,1.6,709,17.4,1192,18348.63,289,99.3,0,0,0,0.7,0,280,222,79.3,0,37.8,16.7,45.5,15.3,25.2,12.2,260,404,145,91,19,5,0,124,129,98,43,10,62.6,37.4,225,485,465,502
6220015,A F Maloney,292,58,19.9,2.4,1.4,5.5,86.3,0.3,0,4.1,121,21.8,282,13135.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220505,Blackstone Millville RHS,448,80,17.9,0.9,1.8,3.6,92.6,0,0,1.1,206,15.4,463,13135.7,121,94.2,4.1,0,0.8,0.8,0,90,56,62.2,0,21.4,21.4,57.1,5.4,21.4,25,89,152,47,26,12,3,1,20,46,44,30,12,43.4,56.6,81,519,488,514
6220405,Frederick W. Hartnett Middle School,432,87,20.1,1.2,1.2,5.1,90,0,0,2.5,291,17.7,440,13135.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220008,John F Kennedy Elementary,292,66,22.6,1.7,0.7,7.5,85.3,0,0,4.8,137,20.6,309,13135.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220010,Millville Elementary,283,66,23.3,0.4,1.4,6.7,89.4,0,0,2.1,107,19.5,283,13135.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8060605,Blue Hills Regional Vocational Technical,867,197,22.7,22.7,0.7,11.9,59.3,0.8,0.1,4.5,411,15.8,873,21335.09,193,97.4,2.6,0,0,0,0,184,117,63.6,0,40.2,36.8,23.1,36.8,12.8,5.1,15,20,10,5,0,0,0,2,8,6,1,3,50,50,103,445,406,446
4490305,Boston Collegiate Charter School,680,200,29.4,27.5,2.2,19.7,47.5,0.7,0,2.4,270,20.6,688,,59,91.5,8.5,0,0,0,0,56,46,82.1,0,28.3,17.4,54.3,17.4,30.4,21.7,93,174,39,35,11,8,0,25,56,50,33,10,46.6,53.4,63,491,508,536
4240505,Boston Day and Evening Academy Charter School,404,227,56.2,48.3,2,40.1,5.2,1,0.2,3.2,280,15.8,447,,153,9.8,63.4,0.7,4.6,21.6,0,60,32,53.3,0,25,53.1,21.9,53.1,3.1,18.8,,,,,,,,,,,,,,,24,410,381,409
4110305,Boston Green Academy Horace Mann Charter School,476,291,61.1,54.8,0.8,32.6,7.4,0,0,4.4,209,14.4,414,,64,76.6,12.5,0,3.1,7.8,0,63,47,74.6,0,44.7,31.9,23.4,31.9,12.8,10.6,41,52,30,11,0,0,0,34,15,3,0,0,94.2,5.8,38,367,336,357
4160305,Boston Preparatory Charter Public School,415,162,39,69.2,1,24.8,2.4,0.5,0.2,1.9,75,34,421,,52,75,13.5,0,0,11.5,0,42,40,95.2,0,40,15,45,15,27.5,15,111,170,64,37,8,2,0,70,65,25,5,5,79.4,20.6,45,426,424,489
4810550,Boston Renaissance Charter Public School,955,461,48.3,64.1,0.3,31,1.5,0.1,0,3,226,19.3,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170205,Bridge Boston Charter School,267,146,54.7,60.7,1.5,33,0.4,0.7,0,3.7,43,23.5,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250320,Bridgewater Middle School,506,61,12.1,3.6,0.8,2,89.7,0,0.2,3.8,180,22.3,497,12759.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250505,Bridgewater-Raynham Regional,1512,181,12,3.9,2.3,2.7,87.4,0.2,0.1,3.4,635,16.9,1473,12759.08,364,92.6,3.3,1.1,0,3,0,368,280,76.1,0,29.6,19.6,50.7,19.6,26.1,15.7,269,430,143,94,29,3,0,34,104,157,92,43,32.1,67.9,279,510,504,531
6250050,Laliberte Elementary School,500,87,17.4,4.6,1.8,2,89,0.4,0,2.2,141,23.4,464,12759.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250020,Merrill Elementary School,324,73,22.5,5.9,2.8,0.3,89.2,0,0,1.9,104,21.3,306,12759.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250002,Mitchell Elementary School,1010,169,16.7,6,1.6,2.7,86.1,0,0.1,3.5,318,20.9,1053,12759.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250315,Raynham Middle School,691,116,16.8,2.7,2.3,2.7,88.6,0,0.1,3.5,265,23,720,12759.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250415,Therapeutic Day School,11,4,36.4,0,0,0,90.9,0,0,9.1,,,,12759.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250300,Williams Intermediate School,792,138,17.4,3.5,1.1,3,86.6,0.4,0.3,5.1,252,22.7,748,12759.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9100705,Bristol County Agricultural High,468,80,17.1,0.2,0.2,2.6,95.5,0.2,0,1.3,313,17.7,458,19277.31,107,100,0,0,0,0,0,97,70,72.2,0,30,28.6,41.4,28.6,15.7,10,,,,,,,,,,,,,,,77,512,479,511
8100605,Bristol-Plymouth Vocational Technical,1303,341,26.2,2.9,0.7,6.4,86.4,0.5,0,3.1,975,17.4,1293,17515.74,314,97.1,0.6,0,0.3,1.9,0,297,170,57.2,0.6,24.7,39.4,35.3,38.2,22.4,9.4,113,139,87,26,0,0,0,42,53,29,13,2,68.3,31.7,161,461,435,469
4280305,Brooke Charter School,1608,730,45.4,54.5,1.9,35.8,5.4,0.4,0,2,231,18.9,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4320530,Cape Cod Lighthouse Charter School,243,35,14.4,1.2,1.2,4.5,87.7,0,0,5.3,76,29.6,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150605,Cape Cod Region Vocational Technical,623,223,35.8,5.1,1,10.4,76.2,2.1,0.2,5,412,13.3,643,24490.44,154,92.9,3.9,0,0.6,2.6,0,123,50,40.7,0,20,54,26,52,14,4,26,31,21,5,0,0,0,5,17,7,2,0,71,29,65,471,428,448
6350005,Becket Washington School,125,34,27.2,0,0,0,96.8,0,0,3.2,53,16.2,116,15105.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350025,Craneville,422,149,35.3,0.2,2.1,3.8,89.8,0,0,4,186,17.5,427,15105.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350035,Kittredge,134,50,37.3,1.5,0.7,3,91.8,0,0,3,52,19,128,15105.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350305,Nessacus Regional Middle School,396,125,31.6,1,1,2.8,91.2,0.3,0,3.8,283,15.3,414,15105.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350505,Wahconah Regional High,543,115,21.2,1.1,0.7,4.1,92.3,0,0,1.8,333,15.1,553,15105.28,131,91.6,1.5,0,1.5,5.3,0,147,126,85.7,0,17.5,42.1,40.5,42.1,19.8,13.5,119,187,81,20,10,5,3,47,63,43,18,16,58.8,41.2,96,499,489,509
6320025,New Hingham Regional Elementary,140,37,26.4,0.7,0,2.9,95,1.4,0,0,71,13.7,157,14070.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4180305,Christa McAuliffe Charter Public School,395,75,19,5.6,6.1,21,60.5,1,0.3,5.6,133,18.7,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4370505,City on a Hill Charter Public School Circuit Street,279,157,56.3,65.2,0,29.7,2.9,0.4,0.4,1.4,130,12.1,273,,59,69.5,23.7,0,0,5.1,1.7,45,41,91.1,0,58.5,14.6,26.8,14.6,7.3,19.5,32,48,16,16,0,0,0,34,8,4,1,1,87.5,12.5,49,395,400,460
4380505,Codman Academy Charter Public School,359,186,51.8,80.5,0,17.5,0.6,0.3,0.6,0.6,92,17.8,316,,24,62.5,20.8,0,8.3,8.3,0,27,22,81.5,0,36.4,22.7,40.9,22.7,9.1,27.3,9,,,,,,,13,1,0,0,0,100,0,19,374,342,406
4360305,Community Charter School of Cambridge,374,130,34.8,62,3.5,24.3,5.1,1.6,0.3,3.2,295,16.7,403,,53,92.5,3.8,0,0,1.9,1.9,52,46,88.5,0,39.1,21.7,39.1,21.7,8.7,28.3,65,105,30,30,5,0,0,54,23,18,6,4,73.3,26.7,55,427,442,475
4260205,Community Day Charter Public School - Gateway,280,142,50.7,0.7,0.7,96.4,2.1,0,0,0,84,20,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400205,Community Day Charter Public School - Prospect,400,193,48.3,0.5,0.5,95.8,3.3,0,0,0,127,20.9,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4310205,Community Day Charter Public School - R. Kingman Webster,280,136,48.6,1.1,1.1,93.6,4.3,0,0,0,84,20,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400505,Concord Carlisle High,1276,69,5.4,4.3,9.5,4,78.5,0,0,3.7,713,15.3,1284,21518.71,303,98.3,1.7,0,0,0,0,292,262,89.7,0.4,65.3,5.7,28.6,4.2,1.9,9.9,274,498,137,75,43,14,5,8,20,68,137,265,5.6,94.4,263,616,605,635
4390050,Conservatory Lab Charter School,450,191,42.4,50.9,2.9,32,10.4,0,0,3.8,33,22.7,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450505,Dennis-Yarmouth Regional High,1003,344,34.3,10,2.9,10.3,70.2,1.6,0.1,5,662,14.7,1025,16498.76,190,87.9,5.3,1.1,0.5,5.3,0,157,112,71.3,0,32.1,33.9,33.9,33,15.2,5.4,105,212,41,29,28,6,1,30,61,65,42,14,42.9,57.1,137,494,479,478
6450005,Ezra H Baker Innovation School,353,172,48.7,9.9,1.4,9.6,69.4,0.8,0,8.8,83,19.5,429,16498.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450015,Marguerite E Small Elementary,306,138,45.1,7.5,1.6,17.6,59.2,4.9,0.3,8.8,58,18.8,342,16498.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450305,Mattacheese Middle School,423,176,41.6,10.2,1.9,8.5,73.5,2.1,0,3.8,356,14.6,458,16498.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450050,N H Wixon Innovation School,514,210,40.9,7.4,2.9,11.5,70.6,2.3,0,5.3,168,22.4,508,16498.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450025,Station Avenue Elementary,425,159,37.4,6.6,1.6,5.9,74.8,2.8,0.2,8,92,20.5,472,16498.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500005,Dighton Elementary,420,64,15.2,0.2,1.4,6.2,87.6,0,0,4.5,230,19.3,444,13315.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500305,Dighton Middle School,396,53,13.4,1,0.8,3.8,91.4,0,0,3,233,18.6,387,13315.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500505,Dighton-Rehoboth Regional High School,928,130,14,1,1.1,4.3,91.6,0,0,2,486,16.9,924,13315.89,212,92.9,4.2,0.9,0.5,1.4,0,209,165,78.9,0,26.7,24.2,49.1,21.2,18.2,23,177,430,54,47,41,17,18,28,88,142,98,74,27,73,147,547,532,547
6500310,Dorothy L Beckwith,575,80,13.9,0.5,0.9,4,91.8,0.2,0,2.6,315,18.6,580,13315.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500010,Palmer River,564,69,12.2,1.2,1.8,3.9,89.9,0.4,0,2.8,290,20.3,591,13315.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550505,Dover-Sherborn Regional High,652,22,3.4,2.3,6.1,2.6,85.7,0,0,3.2,536,12.9,663,18672.58,172,99.4,0.6,0,0,0,0,149,135,90.6,0,77.8,2.2,20,1.5,1.5,3.7,202,483,54,64,45,30,9,2,25,93,161,202,5.6,94.4,167,613,608,620
6550405,Dover-Sherborn Regional Middle School,523,16,3.1,3.1,8.6,2.7,81.3,0.4,0,4,356,17.7,528,18672.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4070405,Dudley Street Neighborhood Charter School,292,146,50,61,0,36.6,1.4,0.7,0,0.3,43,20.5,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6580020,Charlton Elementary,348,65,18.7,0.6,1.1,8.3,86.2,0,0,3.7,91,20.8,358,11584.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6580310,Charlton Middle School,704,104,14.8,0.6,1,6,90.5,0,0.1,1.8,428,18.8,740,11584.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6580005,Dudley Elementary,373,93,24.9,2.7,0.3,8.3,86.1,0,0,2.7,108,21.4,361,11584.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6580305,Dudley Middle School,617,124,20.1,1.8,1.9,8.8,85.3,0,0,2.3,465,17.9,644,11584.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6580030,Heritage School,496,90,18.1,1,1,8.7,86.5,0,0.2,2.6,150,20,481,11584.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6580010,Mason Road School,259,77,29.7,2.7,0,13.1,82.2,0.4,0,1.5,72,22.3,283,11584.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6580505,Shepherd Hill Regional High,1166,200,17.2,1.7,2.2,6.7,87,0.3,0.2,1.8,460,19.2,1176,11584.81,273,92.3,2.6,1.5,0.4,3.3,0,243,187,77,0.5,33.7,19.8,46,18.7,19.8,16.6,267,424,155,73,33,6,0,52,124,148,75,25,41.5,58.5,203,506,494,525
4520505,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),359,194,54,44.6,1.9,46.8,4.5,0,0,2.2,164,17.1,337,,75,86.7,6.7,0,1.3,5.3,0,88,72,81.8,0,19.4,36.1,44.4,36.1,16.7,26.4,95,144,56,30,8,1,0,66,50,15,11,2,80.6,19.4,69,386,395,397
8170505,Essex Technical High School,1307,274,21,1.3,1.5,12.3,81.6,0.1,0.1,3.1,835,16.1,1201,21470.17,236,97.5,1.7,0,0.4,0.4,0,230,151,65.7,0,27.8,33.1,39.1,30.5,17.2,10.6,40,48,32,8,0,0,0,7,14,14,10,3,43.8,56.3,147,488,461,471
4100205,Excel Academy Charter School,957,396,41.4,7.3,1.5,79.2,10.1,1.3,0.3,0.3,287,25.7,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6620020,Farmington River Elementary,114,38,33.3,0,0,0.9,98.2,0,0,0.9,77,14.6,128,17094.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4130505,Four Rivers Charter Public School,220,65,29.5,0.5,2.7,7.3,85,0,0,4.5,339,13.7,220,,36,86.1,0,0,8.3,5.6,0,35,25,71.4,0,36,36,28,36,8,4,,,,,,,,,,,,,,,25,568,548,535
4460550,Foxborough Regional Charter School,1261,215,17,36.6,10,4.4,42.9,0.1,0.1,5.9,551,22.2,1281,,64,100,0,0,0,0,0,64,56,87.5,0,35.7,12.5,51.8,12.5,17.9,23.2,91,145,52,28,8,2,1,15,36,44,35,15,35.2,64.8,61,508,494,498
1000035,Barbieri Elementary,692,301,43.5,3.3,0.6,69.4,23.6,0.1,0,3,336,18.3,695,17447.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000006,Brophy,515,226,43.9,7.6,4.5,53.4,32.4,0,0,2.1,261,17.2,530,17447.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000302,Cameron Middle School,546,207,37.9,7.1,2,18.3,69.2,0.2,0,3.1,391,16.4,543,17447.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000007,Charlotte A Dunning,479,100,20.9,5,13.4,11.3,66.6,0,0,3.8,224,18.4,488,17447.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000515,Framingham High School,2102,478,22.7,6.9,6.1,22,62,0.1,0,2.7,930,17,2111,17447.64,506,88.3,5.5,1.8,0.2,4.2,0,457,336,73.5,0,33.3,22,44.6,21.7,15.5,15.8,401,845,159,115,76,32,19,17,57,193,278,300,8.8,91.2,358,529,514,562
1000305,Fuller Middle,465,197,42.4,9,2.4,38.3,46.7,0,0.4,3.2,341,15.3,503,17447.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000015,Hemenway,573,103,18,3.8,7.5,11.5,72.9,0,0,4.2,230,20.3,570,17447.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000001,Juniper Hill School,234,56,23.9,7.3,6,23.9,57.3,0,0,5.6,366,6.2,287,17447.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000005,King Elementary School,250,66,26.4,6.4,11.2,13.6,61.2,0,0,7.6,82,21.9,172,17447.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000045,Mary E Stapleton Elementary,393,153,38.9,6.6,4.3,19.1,64.6,0.3,0,5.1,163,20.6,415,17447.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000050,Miriam F McCarthy School,557,274,49.2,11.5,2.3,28,52.2,0,0.4,5.6,278,17.4,589,17447.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000039,Potter Road,503,126,25,5.2,4.4,7.2,78.7,0,0,4.6,212,19.4,522,17447.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000310,Walsh Middle,724,184,25.4,4.7,7.9,29.3,55.4,0,0,2.8,423,18.2,710,17447.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000055,Woodrow Wilson,576,316,54.9,8.5,0.3,21.5,67.4,0.2,0,2.1,274,18.9,593,17447.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4780505,Francis W. Parker Charter Essential School,395,21,5.3,0.5,1.5,2.8,91.6,0,0,3.5,260,17.7,401,,54,85.2,14.8,0,0,0,0,47,43,91.5,0,55.8,7,37.2,7,7,23.3,5,,,,,,,,,,,,,,47,582,545,538
1010040,Annie Sullivan Middle School,464,35,7.5,0.6,3.7,1.7,92.9,0,0.4,0.6,241,19.3,449,12435.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010035,Davis Thayer,272,47,17.3,1.5,1.5,4.8,90.4,0.4,0.4,1.1,111,18.9,268,12435.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010003,Franklin Early Childhood Development Center,131,16,12.2,1.5,4.6,5.3,80.9,0,6.1,1.5,6,25.3,152,12435.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010505,Franklin High,1739,102,5.9,1.7,4.5,2.1,89.4,0.2,0.2,2,859,16.9,1727,12435.24,417,96.2,3.1,0,0,0.7,0,388,349,89.9,0,46.7,5.7,47.6,4.9,10.6,17.5,421,783,207,118,58,27,11,71,134,211,214,153,26.2,73.8,382,542,532,556
1010012,Helen Keller Elementary,413,30,7.3,1.5,3.9,0.7,91.8,0,0.5,1.7,160,22.3,445,12435.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010405,Horace Mann,466,26,5.6,1.3,7.7,2.1,86.9,0.2,0,1.7,227,21.5,466,12435.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010013,J F Kennedy Memorial,360,26,7.2,0.8,7.8,2.8,86.1,0,0.6,1.9,160,19.1,381,12435.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010010,Jefferson Elementary,329,16,4.9,2.4,7.9,1.2,86.6,0,0.6,1.2,183,16,368,12435.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010030,Oak Street Elementary,413,35,8.5,1,4.4,4.8,86.7,0.2,0.2,2.7,186,17.8,415,12435.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010032,Parmenter,365,64,17.5,3.8,6.6,2.7,84.4,0.3,0.8,1.4,152,19.7,375,12435.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010310,Remington Middle,460,48,10.4,1.5,5,3.7,87.4,0.2,0,2.2,254,19.8,487,12435.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8180605,Franklin County Technical,488,174,35.7,1,0.2,2.5,95.9,0,0,0.4,283,13.1,485,23624.62,128,90.6,1.6,0.8,0.8,6.3,0,119,40,33.6,0,7.5,80,12.5,77.5,7.5,2.5,32,36,28,4,0,0,0,16,15,4,1,0,86.1,13.9,7,,,
6650505,Apponequet Regional High,725,78,10.8,1.4,1.5,1.8,93.7,0.3,0.1,1.2,371,15,736,12187.71,200,93.5,3,1,0,2.5,0,200,173,86.5,0.6,26,28.3,45.1,26.6,16.8,21.4,170,279,92,60,11,3,4,8,63,100,77,31,25.4,74.6,151,523,505,518
6650002,Assawompset Elementary School,417,69,16.5,2.2,1,0.2,93.8,0.2,0,2.6,80,21.4,428,12187.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650001,Freetown Elementary School,400,90,22.5,1,0.3,1.5,96.5,0,0,0.8,75,19.5,398,12187.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650305,Freetown-Lakeville Middle School,739,104,14.1,0.7,0.9,1.8,94.7,0.3,0.1,1.5,313,22.1,757,12187.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650015,George R Austin Intermediate School,473,92,19.5,1.7,0.6,0.8,94.9,0.4,0,1.5,171,22.7,488,12187.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700505,Frontier Regional,611,107,17.5,1.3,3.1,4.4,88.4,0,0.3,2.5,443,13.3,621,17416.44,104,91.3,4.8,0,2.9,1,0,92,79,85.9,0,27.8,39.2,32.9,38,7.6,15.2,80,123,47,25,6,2,0,3,21,44,29,26,19.5,80.5,77,540,512,522
1030001,Elm Street School,579,306,52.8,2.4,1,17.3,68.6,0.2,0,10.5,107,22.5,608,12530.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030515,Gardner Academy for Learning and Technology,93,61,65.6,5.4,1.1,12.9,73.1,1.1,0,6.5,62,11,94,12530.13,47,57.4,12.8,2.1,2.1,25.5,0,28,8,28.6,0,0,100,0,100,0,0,,,,,,,,,,,,,,,2,,,
1030505,Gardner High,711,295,41.5,2.7,2.1,12.5,78.5,0.4,0,3.8,374,15.9,757,12530.13,121,95,2.5,0.8,0.8,0.8,0,117,96,82.1,0,17.7,40.6,41.7,38.5,26,14.6,126,218,72,24,24,4,2,55,76,57,18,12,60.1,39.9,115,451,424,463
1030405,Gardner Middle School,547,265,48.4,2.6,1.8,15.2,70,0.2,0,10.2,308,18.5,532,12530.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030020,Waterford Street,455,255,56,2.2,1.1,18.5,69.9,0.2,0,8.1,82,20.4,485,12530.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6720059,Chester Elementary,116,46,39.7,1.7,0,3.4,91.4,1.7,0,1.7,27,17.2,122,15338.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6720505,Gateway Regional High,220,63,28.6,0.5,0.9,2.7,94.1,0,0,1.8,201,11.6,236,15338.32,69,89.9,0,1.4,2.9,5.8,0,78,60,76.9,0,16.7,31.7,51.7,31.7,26.7,15,32,54,16,11,4,1,0,19,9,14,11,1,51.9,48.1,27,553,536,521
6720405,Gateway Regional Middle School,208,44,21.2,0,0.5,5.8,91.8,0.5,0,1.4,113,15.1,162,15338.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6720143,Littleville Elementary School,297,98,33,1.3,0,3.7,91.9,0,0.3,2.7,69,16.7,237,15338.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050505,Georgetown High School,411,42,10.2,0.7,1,2.7,93.2,0,0,2.4,312,12.8,404,12601.51,102,97.1,1,0,1,1,0,93,86,92.5,0,30.2,20.9,48.8,19.8,15.1,11.6,42,65,23,15,4,0,0,0,0,10,23,32,0,100,83,549,540,534
1050305,Georgetown Middle School,231,14,6.1,0.4,1.3,0.4,97,0,0,0.9,161,17.4,240,12601.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050010,Penn Brook,697,65,9.3,1.1,1.1,1.7,94.7,0,0.3,1,107,38.7,729,12601.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050005,Perley Elementary,108,6,5.6,0,0.9,0.9,98.1,0,0,0,5,22.2,111,12601.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6740005,Gill Elementary,117,38,32.5,3.4,0,1.7,88,0,0,6.8,55,16.1,114,15659.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6740310,Great Falls Middle,238,98,41.2,2.1,0.4,8,84,0.4,0,5,167,12.9,232,15659.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
