time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-04-23T12:39:37.615Z,38.9032,-119.647,3.9,1.1,ml,9,163.13,0.189,0.072,nn,nn00837759,2022-04-23T12:43:06.611Z,"4 km N of Carter Springs, Nevada",earthquake,,6.2,0.21,7,automatic,nn,nn
2022-04-23T12:28:50.110Z,33.5083333,-116.4526667,5.66,1.23,ml,44,59,0.02708,0.21,ci,ci40244328,2022-04-23T12:39:55.450Z,"21km ESE of Anza, CA",earthquake,0.23,0.58,0.135,27,automatic,ci,ci
2022-04-23T12:07:22.270Z,18.0015,-66.9593333333333,11.27,1.66,md,3,196,,0.03,pr,pr71345573,2022-04-23T14:00:24.250Z,"4 km WNW of Fuig, Puerto Rico",earthquake,2.35,1.35,0.0380620666226998,3,reviewed,pr,pr
2022-04-23T12:05:42.400Z,38.8336678,-122.8176651,1.72,0.85,md,15,58,0.01185,0.01,nc,nc73722245,2022-04-23T13:35:22.321Z,"8km NW of The Geysers, CA",earthquake,0.26,0.67,,1,automatic,nc,nc
2022-04-23T11:38:09.209Z,38.1611,-117.9379,13.1,1,ml,10,159.07,0.028,0.0753,nn,nn00837758,2022-04-23T11:42:04.814Z,"29 km SSE of Mina, Nevada",earthquake,,0.5,0.44,6,automatic,nn,nn
2022-04-23T11:37:56.407Z,60.5411,-152.7313,107.2,1.3,ml,,,,0.65,ak,ak022572hzwd,2022-04-23T11:40:11.338Z,"77 km W of Salamatof, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-04-23T11:27:11.730Z,33.9351667,-117.2496667,16.81,0.79,ml,9,172,0.0821,0.28,ci,ci40244320,2022-04-23T11:30:43.158Z,"2km WNW of Moreno Valley, CA",earthquake,1.37,2.96,0.112,14,automatic,ci,ci
2022-04-23T11:22:48.675Z,62.8381,-148.3852,10.3,1.9,ml,,,,0.83,ak,ak022572esw5,2022-04-23T11:26:41.339Z,"67 km SSE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-23T11:21:58.243Z,61.4189,-149.9407,63.7,1.6,ml,,,,0.77,ak,ak022572elzk,2022-04-23T11:24:13.432Z,"6 km NNE of Point MacKenzie, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-04-23T11:18:47.879Z,38.1455,-117.8812,6.6,2.1,ml,19,102.89,0.415,0.2589,nn,nn00837755,2022-04-23T11:22:30.119Z,"33 km SE of Mina, Nevada",earthquake,,0.7,0.27,10,automatic,nn,nn
2022-04-23T11:14:52.092Z,-25.445,-70.9912,25.11,4.4,mwr,,146,0.784,0.66,us,us6000hfu1,2022-04-23T11:38:26.040Z,"51 km W of Taltal, Chile",earthquake,5.1,3.5,0.05,39,reviewed,us,us
2022-04-23T11:01:34.900Z,40.193,-111.1363333,5.7,1.55,md,10,92,0.2375,0.1,uu,uu60493967,2022-04-23T16:58:48.830Z,"15 km SE of Independence, Utah",earthquake,0.53,4.81,0.144,7,reviewed,uu,uu
2022-04-23T11:00:13.805Z,61.5476,-151.7665,77.2,1.8,ml,,,,0.66,ak,ak022572a0is,2022-04-23T11:03:11.859Z,"53 km SSW of Skwentna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-04-23T10:56:25.125Z,38.5279,-119.4784,3.9,0.8,ml,8,203.92,0.039,0.163,nn,nn00837754,2022-04-23T11:00:34.964Z,"1 km N of Walker, California",earthquake,,0.6,0.54,4,automatic,nn,nn
2022-04-23T10:55:41.226Z,63.0622,-151.4942,9.5,1.7,ml,,,,1.12,ak,ak0225720fey,2022-04-23T10:59:30.846Z,"54 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-23T10:50:01.400Z,33.6406667,-116.702,12.87,0.51,ml,17,93,0.06986,0.12,ci,ci40244304,2022-04-23T10:53:25.901Z,"10km NNW of Anza, CA",earthquake,0.36,0.62,0.222,9,automatic,ci,ci
2022-04-23T10:49:53.210Z,33.6383333,-116.706,13.78,0.34,ml,15,89,0.06583,0.06,ci,ci40244296,2022-04-23T10:53:23.177Z,"10km NNW of Anza, CA",earthquake,0.23,0.46,0.008,5,automatic,ci,ci
2022-04-23T10:48:34.880Z,33.6415,-116.7048333,13.64,0.55,ml,20,92,0.0687,0.07,ci,ci40244288,2022-04-23T10:52:06.895Z,"10km NNW of Anza, CA",earthquake,0.19,0.36,0.153,9,automatic,ci,ci
2022-04-23T10:43:44.250Z,35.7728333,-117.5868333,7.74,0.54,ml,9,147,0.04369,0.14,ci,ci40244280,2022-04-23T10:47:19.876Z,"16km W of Searles Valley, CA",earthquake,0.48,0.77,0.082,8,automatic,ci,ci
2022-04-23T10:43:36.692Z,63.3964,-152.0593,11.7,1.7,ml,,,,0.61,ak,ak022571xuha,2022-04-23T10:51:35.628Z,"23 km SW of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-23T10:35:09.370Z,38.1383,-118.1943,0.2,0.8,ml,8,140.71,0.269,0.3871,nn,nn00837753,2022-04-23T10:39:04.086Z,"28 km SSW of Mina, Nevada",earthquake,,102.7,0.47,5,automatic,nn,nn
2022-04-23T10:30:24.786Z,64.662,-147.7602,17.9,2.8,ml,,,,0.69,ak,ak022571v18u,2022-04-23T22:21:07.939Z,"16 km S of South Van Horn, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2022-04-23T10:23:06.806Z,61.5289,-149.9052,41.3,1.4,ml,,,,0.67,ak,ak022571thug,2022-04-23T10:25:26.057Z,"2 km ENE of Big Lake, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-04-23T10:17:10.940Z,46.895,-112.52,13.52,0.39,ml,10,96,0.056,0.14,mb,mb80543879,2022-04-23T15:19:56.090Z,"14 km ESE of Lincoln, Montana",earthquake,0.46,0.65,0.171,2,reviewed,mb,mb
2022-04-23T10:11:08.510Z,18.0081666666667,-66.8543333333333,16.97,2.23,md,10,135,,0.09,pr,pr71345568,2022-04-23T10:43:51.550Z,"2 km ESE of Palomas, Puerto Rico",earthquake,0.37,0.46,0.0462285864031515,4,reviewed,pr,pr
2022-04-23T10:02:31.880Z,33.3248333,-116.1456667,6.48,0.97,ml,32,70,0.1422,0.25,ci,ci40244272,2022-04-23T10:06:04.633Z,"16km SSW of Oasis, CA",earthquake,0.37,2.02,0.054,23,automatic,ci,ci
2022-04-23T10:02:24.770Z,37.4733333,-118.8533333,3.9,0.6,md,8,153,0.1181,0.03,nc,nc73722225,2022-04-23T19:58:13.575Z,"18km WSW of Toms Place, CA",earthquake,0.75,2.69,0.246,9,reviewed,nc,nc
2022-04-23T10:02:13.254Z,-8.7156,-74.2769,68.75,4.5,mb,,94,1.838,0.57,us,us6000hftt,2022-04-23T10:32:34.040Z,"Central Peru",earthquake,8.2,8,0.15,15,reviewed,us,us
2022-04-23T09:56:58.179Z,6.8747,-76.4602,10,4.5,mb,,91,1.147,0.64,us,us6000hftr,2022-04-23T10:51:49.040Z,"25 km WSW of Dabeiba, Colombia",earthquake,4.3,1.8,0.204,8,reviewed,us,us
2022-04-23T09:51:58.150Z,38.8648338,-122.7835007,2.15,0.75,md,10,180,0.01458,0.02,nc,nc73722220,2022-04-23T12:16:15.866Z,"7km NW of Cobb, CA",earthquake,0.75,0.76,0.14,2,automatic,nc,nc
2022-04-23T09:42:40.359Z,-22.9045,-66.2585,282.17,4.3,mb,,83,1.771,0.84,us,us6000hftq,2022-04-23T10:21:10.040Z,"61 km WSW of Abra Pampa, Argentina",earthquake,7,10.4,0.169,11,reviewed,us,us
2022-04-23T09:37:09.380Z,38.8274994,-122.8043365,1.75,0.94,md,24,44,0.006073,0.02,nc,nc73722215,2022-04-23T11:50:15.696Z,"7km NW of The Geysers, CA",earthquake,0.2,0.36,0.06,5,automatic,nc,nc
2022-04-23T09:14:48.800Z,44.4595,-115.2096667,4.63,1.99,ml,10,82,0.843,0.22,mb,mb80543864,2022-04-23T14:35:19.810Z,"34 km NW of Stanley, Idaho",earthquake,0.63,1.5,0.243,11,reviewed,mb,mb
2022-04-23T09:10:53.550Z,38.8370018,-122.7916641,1.68,0.36,md,8,90,0.001743,0.02,nc,nc73722210,2022-04-23T11:23:21.525Z,"6km WNW of Cobb, CA",earthquake,0.46,1.04,,1,automatic,nc,nc
2022-04-23T08:53:22.106Z,62.3197,-152.0251,103.3,2,ml,,,,0.33,ak,ak022570t3aw,2022-04-23T08:56:56.477Z,"49 km NW of Skwentna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-04-23T08:49:17.530Z,33.898,-117.799,2.81,1.06,ml,23,67,0.06974,0.19,ci,ci40244264,2022-04-23T08:52:53.202Z,"2km NE of Yorba Linda, CA",earthquake,0.32,0.48,0.126,29,automatic,ci,ci
2022-04-23T08:48:43.350Z,45.83266666666667,-121.8955,6.8,0.85,ml,20,111,0.157,0.1,uw,uw61833536,2022-04-23T20:10:41.020Z,"13 km NNW of Carson, Washington",earthquake,0.29,0.5,0.1260967075002264,12,reviewed,uw,uw
2022-04-23T08:48:08.002Z,62.3398,-151.185,74.7,1.7,ml,,,,0.3,ak,ak022570rzmo,2022-04-23T08:50:35.039Z,"27 km SW of Petersville, Alaska",earthquake,,1,,,automatic,ak,ak
2022-04-23T08:43:34.920Z,34.0628333,-118.0178333,13.16,1.51,ml,44,46,0.05363,0.2,ci,ci40244256,2022-04-23T08:54:32.570Z,"2km SE of El Monte, CA",earthquake,0.27,0.53,0.141,29,automatic,ci,ci
2022-04-23T08:34:21.673Z,56.851,-156.9548,116.8,2.6,ml,,,,0.84,ak,ak022570p0nr,2022-04-23T08:38:47.652Z,"78 km SSE of Ugashik, Alaska",earthquake,,1.3,,,automatic,ak,ak
2022-04-23T08:34:05.515Z,55.7243,-155.3712,10,3,ml,,228,1.895,0.63,us,us6000hftf,2022-04-23T08:55:14.040Z,"154 km SSW of Akhiok, Alaska",earthquake,9.5,2,0.071,26,reviewed,us,us
2022-04-23T08:25:59.092Z,-37.2124,-74.1097,7.66,4.4,mwr,,137,0.87,0.47,us,us6000hfte,2022-04-23T08:40:33.040Z,"59 km NW of Lebu, Chile",earthquake,6,5.5,0.055,32,reviewed,us,us
2022-04-23T08:24:45.892Z,56.064,-155.2091,89,3.5,ml,,,,0.57,ak,ak022570mxkd,2022-04-23T21:59:47.810Z,"117 km SSW of Akhiok, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2022-04-23T08:21:47.453Z,43.6421,-111.1117,1.37,1.3,ml,,79,0.061,0.44,us,us6000hftk,2022-04-23T14:23:16.150Z,"4 km N of Victor, Idaho",earthquake,1.8,2.6,0.069,28,reviewed,us,us
2022-04-23T08:15:22.570Z,44.4593333,-111.047,14.8,0.2,md,9,146,0.1514,0.16,uu,uu60493957,2022-04-23T16:48:59.050Z,"22 km SSE of West Yellowstone, Montana",earthquake,1.06,2.28,0.273,7,reviewed,uu,uu
2022-04-23T08:10:49.867Z,-37.1681,-74.1732,10,4.3,mwr,,138,0.891,0.51,us,us6000hftc,2022-04-23T08:24:14.040Z,"67 km NW of Lebu, Chile",earthquake,4.6,2,0.06,27,reviewed,us,us
2022-04-23T07:52:47.770Z,38.8131676,-122.7764969,1.17,0.84,md,7,117,0.003273,0.01,nc,nc73722190,2022-04-23T10:04:15.008Z,"4km NNW of The Geysers, CA",earthquake,0.42,1.04,,1,automatic,nc,nc
2022-04-23T07:41:42.643Z,61.6776,-151.0281,71.2,1.8,ml,,,,0.85,ak,ak02257054op,2022-04-23T07:46:31.261Z,"31 km WNW of Susitna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-04-23T07:40:41.650Z,33.4901657,-118.0156631,23.17,1.66,ml,21,182,0.2898,0.35,ci,ci40244248,2022-04-23T07:44:29.792Z,"16km SSW of Newport Beach, CA",earthquake,1.43,3.71,0.376,16,automatic,ci,ci
2022-04-23T07:40:28.126Z,-1.4264,148.0902,10,4.7,mb,,73,0.948,1.14,us,us6000hft9,2022-04-23T09:47:15.129Z,"Admiralty Islands region, Papua New Guinea",earthquake,6.8,1.5,0.097,32,reviewed,us,us
2022-04-23T07:33:20.220Z,44.3653333,-113.0871667,1.07,1.44,ml,12,101,0.11,0.12,mb,mb80543889,2022-04-23T15:52:30.080Z,"41 km SSE of Leadore, Idaho",earthquake,0.33,0.88,0.214,7,reviewed,mb,mb
2022-04-23T07:26:35.850Z,38.7953339,-122.7456665,1.76,0.46,md,13,94,0.01218,0.01,nc,nc73722185,2022-04-23T07:59:23.191Z,"2km NNE of The Geysers, CA",earthquake,0.26,0.56,0.41,2,automatic,nc,nc
2022-04-23T07:21:53.510Z,52.9698,-166.843,40.98,4.5,mb,,168,0.78,0.65,us,us6000hft5,2022-04-23T21:43:34.083Z,"102 km SSW of Unalaska, Alaska",earthquake,6.5,7.9,0.07,59,reviewed,us,us
2022-04-23T07:14:23.960Z,38.8354988,-122.8034973,1.93,0.46,md,12,57,0.01068,0.01,nc,nc73722170,2022-04-23T07:49:16.139Z,"7km WNW of Cobb, CA",earthquake,0.32,0.54,0.39,2,automatic,nc,nc
2022-04-23T07:14:22.960Z,36.0283333,-117.7743333,2.22,0.79,ml,10,86,0.007988,0.16,ci,ci40244232,2022-04-23T07:17:57.666Z,"16km NE of Little Lake, CA",earthquake,0.39,0.3,0.229,4,automatic,ci,ci
2022-04-23T07:11:57.120Z,46.9695,-112.8836667,9.85,0.73,ml,21,76,0.157,0.2,mb,mb80543874,2022-04-23T15:12:58.070Z,"15 km W of Lincoln, Montana",earthquake,0.63,1.04,0.068,3,reviewed,mb,mb
2022-04-23T07:08:22.120Z,38.8144989,-122.8266678,1.73,0.85,md,7,94,0.005955,0.01,nc,nc73722165,2022-04-23T07:38:15.081Z,"7km NW of The Geysers, CA",earthquake,0.61,1.24,,1,automatic,nc,nc
2022-04-23T07:06:40.510Z,35.8771667,-117.6873333,3.58,0.76,ml,10,82,0.07669,0.08,ci,ci40244224,2022-04-23T07:10:08.588Z,"21km ESE of Little Lake, CA",earthquake,0.21,1.14,0.123,10,automatic,ci,ci
2022-04-23T07:05:42.130Z,46.8933333,-112.6536667,13.63,0.62,ml,14,70,0.018,0.13,mb,mb80543869,2022-04-23T14:57:09.080Z,"7 km SSE of Lincoln, Montana",earthquake,0.44,0.53,0.17,4,reviewed,mb,mb
2022-04-23T07:00:22.850Z,38.8066673,-122.7916641,0.46,0.34,md,7,130,0.003126,0.02,nc,nc73722160,2022-04-23T07:16:15.957Z,"4km NW of The Geysers, CA",earthquake,0.4,0.93,,1,automatic,nc,nc
2022-04-23T06:57:21.170Z,36.0333333,-117.7786667,0.97,0.93,ml,14,92,0.01356,0.11,ci,ci40244216,2022-04-23T07:00:49.531Z,"15km E of Coso Junction, CA",earthquake,0.22,0.26,0.324,9,automatic,ci,ci
2022-04-23T06:49:34.300Z,44.4586667,-111.0513333,15.25,0.59,ml,13,147,0.1513,0.17,uu,uu60493947,2022-04-23T16:44:20.240Z,"22 km S of West Yellowstone, Montana",earthquake,0.82,1.46,0.084,2,reviewed,uu,uu
2022-04-23T06:39:52.900Z,39.9273,-117.7808,9.6,1.3,ml,8,147.26,0.661,0.4933,nn,nn00837752,2022-04-23T06:44:33.763Z,"65 km ESE of Lovelock, Nevada",earthquake,,1,0.04,3,automatic,nn,nn
2022-04-23T06:38:10.910Z,44.4543333,-111.0595,13.71,1.97,ml,26,80,0.1543,0.21,uu,uu60493942,2022-04-23T16:40:10.570Z,"23 km S of West Yellowstone, Montana",earthquake,0.55,1.22,0.274,5,reviewed,uu,uu
2022-04-23T06:32:15.230Z,33.5438333,-116.7875,5.27,0.66,ml,23,50,0.03317,0.11,ci,ci40244208,2022-04-23T06:35:52.809Z,"11km W of Anza, CA",earthquake,0.19,0.43,0.167,19,automatic,ci,ci
2022-04-23T06:29:02.880Z,38.7630005,-122.7273331,1.48,1.4,md,26,82,0.00239,0.06,nc,nc73722155,2022-04-23T09:12:16.809Z,"3km ESE of The Geysers, CA",earthquake,0.28,0.36,0.11,7,automatic,nc,nc
2022-04-23T06:08:25.410Z,35.5336667,-117.364,7.39,1.83,ml,24,106,0.008708,0.16,ci,ci40244192,2022-04-23T06:12:06.234Z,"26km S of Trona, CA",earthquake,0.33,0.53,0.128,25,automatic,ci,ci
2022-04-23T05:59:50.580Z,38.8050003,-122.7801666,2.41,0.55,md,12,65,0.008257,0.02,nc,nc73722145,2022-04-23T06:28:14.683Z,"4km NW of The Geysers, CA",earthquake,0.32,0.61,0.29,3,automatic,nc,nc
2022-04-23T05:54:34.203Z,-9.7922,112.9935,37.09,4.6,mb,,89,1.742,0.69,us,us6000hfsu,2022-04-23T06:14:17.040Z,"171 km SSW of Kencong, Indonesia",earthquake,7.9,9.2,0.116,22,reviewed,us,us
2022-04-23T05:51:19.922Z,38.6979,144.6682,10,4.4,mb,,210,3.475,0.39,us,us6000hfsv,2022-04-23T06:09:52.040Z,"250 km ESE of Yamada, Japan",earthquake,6.3,2,0.169,10,reviewed,us,us
2022-04-23T05:49:18.310Z,38.8318329,-122.8098297,1.94,0.36,md,11,67,0.01657,0.02,nc,nc73722140,2022-04-23T08:29:22.383Z,"8km W of Cobb, CA",earthquake,0.44,0.91,,1,automatic,nc,nc
2022-04-23T05:28:50.502Z,62.8999,-151.2428,114.7,1.7,ml,,,,0.28,ak,ak02256yvhru,2022-04-23T05:31:04.398Z,"51 km NNW of Petersville, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-04-23T05:19:52.190Z,47.1565,-112.8573333,4.69,2.02,ml,30,96,0.244,0.19,mb,mb80543849,2022-04-23T14:19:04.300Z,"25 km NE of Ovando, Montana",earthquake,0.42,1.42,0.199,8,reviewed,mb,mb
2022-04-23T05:16:08.240Z,40.6023333,-122.1705,12.31,1.26,md,9,113,0.04177,0.16,nc,nc73722130,2022-04-23T19:33:15.447Z,"5km NNE of Millville, CA",earthquake,0.67,0.72,0.165,8,reviewed,nc,nc
2022-04-23T05:01:56.108Z,64.7253,-148.5438,8.5,0.3,ml,,,,0.75,ak,ak02256yppmc,2022-04-23T21:33:46.547Z,"28 km WSW of Ester, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2022-04-23T04:57:08.586Z,57.7099,-152.3887,22.1,3,ml,,,,0.54,ak,ak02256yg6h2,2022-04-23T06:59:03.897Z,"8 km S of Kodiak, Alaska",earthquake,,1.6,,,automatic,ak,ak
2022-04-23T04:56:36.131Z,60.9902,-150.7764,47.9,2.5,ml,,,,0.68,ak,ak02256yg12n,2022-04-23T05:03:57.040Z,"8 km NNW of Point Possession, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-04-23T04:54:39.080Z,38.8383331,-122.8366699,1.27,0.37,md,10,112,0.0009585,0.02,nc,nc73722120,2022-04-23T07:09:16.926Z,"10km NW of The Geysers, CA",earthquake,0.31,0.59,,1,automatic,nc,nc
2022-04-23T04:45:17.473Z,64.7352,-148.5607,9.9,1.1,ml,,,,0.49,ak,ak02256ydmsj,2022-04-23T04:47:17.465Z,"28 km WSW of Ester, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-23T04:40:14.370Z,17.9031666666667,-66.946,10.36,1.89,md,3,263,,0.17,pr,pr71345558,2022-04-23T07:19:22.720Z,"8 km SSW of Guánica, Puerto Rico",earthquake,3.16,3.15,0.0136650493759563,3,reviewed,pr,pr
2022-04-23T04:39:33.928Z,-5.1192,-76.8164,125.98,4.3,mb,,115,3.597,1.33,us,us6000hfse,2022-04-23T04:54:41.040Z,"northern Peru",earthquake,9,17,0.237,6,reviewed,us,us
2022-04-23T04:36:39.100Z,19.3223,-65.6003,47,3.65,md,15,260,1.0634,0.63,pr,pr2022113000,2022-04-23T05:18:06.110Z,"102 km NNE of Suárez, Puerto Rico",earthquake,5.01,21.15,0.06,6,reviewed,pr,pr
2022-04-23T04:35:13.650Z,19.2151660919189,-155.458999633789,35.1399993896484,2.33,ml,43,106,,0.100000001,hv,hv72993072,2022-04-23T04:40:44.590Z,"2 km ENE of Pāhala, Hawaii",earthquake,0.44,0.600000024,5.17,3,automatic,hv,hv
2022-04-23T04:24:43.471Z,62.3932,-150.9313,61,2,ml,,,,0.61,ak,ak02256y96qw,2022-04-23T04:27:53.853Z,"14 km SW of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-04-23T04:19:29.738Z,7.4988,94.3635,10,4.6,mb,,102,3.417,0.67,us,us6000hfsf,2022-04-23T04:59:05.040Z,"206 km NNW of Sabang, Indonesia",earthquake,8.2,1.9,0.105,29,reviewed,us,us
2022-04-23T04:16:29.950Z,38.6068333,-112.559,3.76,0.77,md,8,187,0.08763,0.06,uu,uu60493937,2022-04-23T16:27:19.090Z,"24 km SSW of Kanosh, Utah",earthquake,1.14,3.32,0.119,6,reviewed,uu,uu
2022-04-23T03:40:37.240Z,65.1608,-148.9945,9.4,1.4,ml,,,,0.39,ak,ak02256xr63j,2022-04-23T03:44:47.944Z,"16 km E of Minto, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-23T03:38:32.991Z,62.1016,-148.1081,38.7,0.9,ml,,,,0.3,ak,ak02256xqqd1,2022-04-23T03:40:52.802Z,"38 km NNE of Chickaloon, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-04-23T03:30:25.310Z,35.59,-117.3835,5.46,2.23,ml,30,106,0.06424,0.17,ci,ci40244152,2022-04-23T05:32:24.960Z,"19km S of Trona, CA",earthquake,0.36,0.7,0.117,24,automatic,ci,ci
2022-04-23T03:29:38.040Z,44.9678333,-112.9811667,8.6,0.83,ml,6,171,0.169,0.12,mb,mb80543884,2022-04-23T15:26:41.790Z,"38 km SW of Dillon, Montana",earthquake,0.73,2.2,0.14,3,reviewed,mb,mb
2022-04-23T03:28:26.120Z,35.6696667,-117.4726667,8.72,1.53,ml,18,112,0.08342,0.16,ci,ci40244144,2022-04-23T03:31:59.667Z,"12km SSW of Searles Valley, CA",earthquake,0.4,1.02,0.107,19,automatic,ci,ci
2022-04-23T03:27:30.590Z,17.9715,-66.7118333333333,7.76,2.63,md,18,155,,0.13,pr,pr71345548,2022-04-23T04:25:55.820Z,"2 km S of Tallaboa, Puerto Rico",earthquake,0.3,0.29,0.170975723981662,13,reviewed,pr,pr
2022-04-23T03:22:36.490Z,32.7406667,-116.0451667,8.73,1.41,ml,26,42,0.02285,0.29,ci,ci40244136,2022-04-23T03:26:11.542Z,"5km W of Ocotillo, CA",earthquake,0.46,0.93,0.12,21,automatic,ci,ci
2022-04-23T03:07:57.440Z,33.2466667,-117.4481667,16.28,1.22,ml,23,228,0.07601,0.2,ci,ci40244128,2022-04-23T03:11:38.167Z,"7km WNW of Camp Pendleton South, CA",earthquake,0.71,0.93,0.127,23,automatic,ci,ci
2022-04-23T02:57:52.970Z,33.4228333,-117.3475,11.79,0.87,ml,17,91,0.02683,0.14,ci,ci40244112,2022-04-23T03:01:29.109Z,"10km WNW of Fallbrook, CA",earthquake,0.28,0.76,0.135,13,automatic,ci,ci
2022-04-23T02:56:43.020Z,38.8308334,-122.8130035,1.61,0.85,md,10,66,0.007772,0.02,nc,nc73722085,2022-04-23T03:17:22.611Z,"8km NW of The Geysers, CA",earthquake,0.27,0.78,,1,automatic,nc,nc
2022-04-23T02:44:41.970Z,36.9029999,-120.94767,9.2,2.07,md,21,102,0.1605,0.07,nc,nc73722080,2022-04-23T05:09:17.212Z,"19km SSW of Los Banos, CA",earthquake,0.3,0.79,0.15,16,automatic,nc,nc
2022-04-23T02:14:23.300Z,62.1652,-145.6264,22.2,1.6,ml,,,,0.94,ak,ak02256x04u2,2022-04-23T02:18:28.489Z,"7 km NW of Glennallen, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-23T02:02:46.660Z,34.9858333,-82.3333333,5.77,2.17,md,11,97,0.4571,0.63,se,se60149643,2022-04-23T23:30:12.001Z,"8 km NNW of Taylors, South Carolina",earthquake,1.23,15.19,0.082,11,reviewed,se,se
2022-04-23T01:26:10.530Z,38.8334999,-122.8099976,-0.79,1.14,md,10,74,0.01009,0.16,nc,nc73722055,2022-04-23T04:53:22.130Z,"8km W of Cobb, CA",earthquake,0.38,1.61,0.38,2,automatic,nc,nc
2022-04-23T01:24:58.080Z,38.8373337,-122.8249969,1.63,0.36,md,10,85,0.008288,0.01,nc,nc73722050,2022-04-23T01:43:15.142Z,"9km NW of The Geysers, CA",earthquake,0.35,0.7,,1,automatic,nc,nc
2022-04-23T01:22:29.450Z,19.3736667633057,-155.045166015625,5.23999977111816,1.82,ml,38,177,,0.289999992,hv,hv72992952,2022-04-23T01:28:00.130Z,"13 km SE of Fern Forest, Hawaii",earthquake,0.98,0.930000007,0.18,4,automatic,hv,hv
2022-04-23T01:20:04.150Z,19.4244995117188,-155.839996337891,10.2399997711182,1.79999995,md,17,170,,0.239999995,hv,hv72992947,2022-04-23T01:23:10.580Z,"4 km SE of Honaunau-Napoopoo, Hawaii",earthquake,1.1,0.800000012,0.899999976,3,automatic,hv,hv
2022-04-23T01:15:38.580Z,38.7593346,-122.7266693,1.7,0.95,md,8,111,0.002662,0.01,nc,nc73722045,2022-04-23T01:32:18.077Z,"3km SE of The Geysers, CA",earthquake,0.32,0.55,0.26,3,automatic,nc,nc
2022-04-23T01:06:06.012Z,12.1722,-87.2687,71.98,4.1,mb,,176,0.574,0.72,us,us6000hfrh,2022-04-23T01:35:52.040Z,"35 km SSW of Corinto, Nicaragua",earthquake,4.8,7.9,0.185,9,reviewed,us,us
2022-04-23T00:45:17.720Z,37.3172,-115.1672,16,1.6,ml,11,145.69,0.687,0.1991,nn,nn00837734,2022-04-23T00:48:44.100Z,"5 km S of Alamo, Nevada",earthquake,,1.8,0.93,7,automatic,nn,nn
2022-04-23T00:38:47.320Z,46.1995,-122.18083333333334,3.04,0.52,ml,13,76,0.006968,0.11,uw,uw61833506,2022-04-23T19:47:15.530Z,"38 km NNE of Amboy, Washington",earthquake,0.32,0.4,0.19265370030999573,8,reviewed,uw,uw
2022-04-23T00:32:12.750Z,33.215,-116.2583333,5.73,1.15,ml,24,134,0.1433,0.2,ci,ci40244064,2022-04-23T00:35:41.223Z,"12km ESE of Borrego Springs, CA",earthquake,0.5,2.3,0.17,26,automatic,ci,ci
2022-04-23T00:27:21.010Z,33.0306667,-116.4288333,6.45,1.14,ml,26,108,0.1299,0.25,ci,ci40244056,2022-04-23T00:31:04.183Z,"17km ESE of Julian, CA",earthquake,0.4,1.36,0.221,18,automatic,ci,ci
2022-04-23T00:09:45.653Z,64.6839,-147.7321,10.8,2.1,ml,,,,0.56,ak,ak02256vs8s3,2022-04-23T00:12:09.976Z,"14 km S of South Van Horn, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-22T23:40:56.524Z,61.2646,-148.4308,27,1.6,ml,,,,1.13,ak,ak02255m4j7p,2022-04-22T23:43:22.953Z,"33 km SE of Knik River, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-22T23:34:03.140Z,35.6656667,-117.4826667,4.53,0.9,ml,12,129,0.08073,0.1,ci,ci40244040,2022-04-23T00:06:26.347Z,"13km SSW of Searles Valley, CA",earthquake,0.25,0.63,0.139,8,reviewed,ci,ci
2022-04-22T23:16:31.252Z,65.1008,-149.0718,9.9,1,ml,,,,0.79,ak,ak02255lzc3l,2022-04-22T23:19:25.926Z,"14 km ESE of Minto, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-04-22T23:13:41.180Z,35.9848333,-118.3406667,3.01,1.19,ml,20,67,0.2228,0.14,ci,ci40244032,2022-04-23T00:04:39.596Z,"27km NNE of Kernville, CA",earthquake,0.21,1.02,0.149,13,reviewed,ci,ci
